Hour,Month,Day,Hour of Day,Generation (kWh)
5440,8,14,15,51.307
5441,8,14,16,33.325
5442,8,14,17,22.991
5443,8,14,18,5.676
5444,8,14,19,0.496
5445,8,14,20,0.000
5446,8,14,21,0.000
5447,8,14,22,0.000
5448,8,14,23,0.000
5449,8,15,0,0.000
5450,8,15,1,0.000
5451,8,15,2,0.000
5452,8,15,3,0.000
5453,8,15,4,0.000
5454,8,15,5,0.000
5455,8,15,6,2.707
5456,8,15,7,9.459
5457,8,15,8,28.095
5458,8,15,9,53.896
5459,8,15,10,68.147
5460,8,15,11,45.393
5461,8,15,12,39.110
5462,8,15,13,44.820
5463,8,15,14,18.361
5464,8,15,15,24.285
5465,8,15,16,26.762
5466,8,15,17,11.316
5467,8,15,18,4.798
5468,8,15,19,0.000
5469,8,15,20,0.000
5470,8,15,21,0.000
5471,8,15,22,0.000
5472,8,15,23,0.000
5473,8,16,0,0.000
5474,8,16,1,0.000
5475,8,16,2,0.000
5476,8,16,3,0.000
5477,8,16,4,0.000
5478,8,16,5,0.000
5479,8,16,6,4.063
5480,8,16,7,10.483
5481,8,16,8,23.894
5482,8,16,9,48.128
5483,8,16,10,33.872
5484,8,16,11,47.840
5485,8,16,12,60.096
5486,8,16,13,36.258
5487,8,16,14,47.018
5488,8,16,15,39.882
5489,8,16,16,35.760
5490,8,16,17,17.039
5491,8,16,18,5.180
5492,8,16,19,0.142
5493,8,16,20,0.000
5494,8,16,21,0.000
5495,8,16,22,0.000
5496,8,16,23,0.000
5497,8,17,0,0.000
5498,8,17,1,0.000
5499,8,17,2,0.000
5500,8,17,3,0.000
5501,8,17,4,0.000
5502,8,17,5,0.000
5503,8,17,6,3.918
5504,8,17,7,16.048
5505,8,17,8,39.029
5506,8,17,9,44.634
5507,8,17,10,45.293
5508,8,17,11,22.057
5509,8,17,12,24.578
5510,8,17,13,21.264
5511,8,17,14,37.450
5512,8,17,15,50.202
5513,8,17,16,29.861
5514,8,17,17,13.056
5515,8,17,18,3.307
5516,8,17,19,0.006
5517,8,17,20,0.000
5518,8,17,21,0.000
5519,8,17,22,0.000
5520,8,17,23,0.000
5521,8,18,0,0.000
5522,8,18,1,0.000
5523,8,18,2,0.000
5524,8,18,3,0.000
5525,8,18,4,0.000
5526,8,18,5,0.000
5527,8,18,6,4.854
5528,8,18,7,17.742
5529,8,18,8,30.979
5530,8,18,9,47.829
5531,8,18,10,57.595
5532,8,18,11,42.723
5533,8,18,12,19.466
5534,8,18,13,21.575
5535,8,18,14,24.622
5536,8,18,15,30.951
5537,8,18,16,26.968
5538,8,18,17,14.280
5539,8,18,18,4.922
5540,8,18,19,0.000
5541,8,18,20,0.000
5542,8,18,21,0.000
5543,8,18,22,0.000
5544,8,18,23,0.000
5545,8,19,0,0.000
5546,8,19,1,0.000
5547,8,19,2,0.000
5548,8,19,3,0.000
5549,8,19,4,0.000
5550,8,19,5,0.000
5551,8,19,6,4.683
5552,8,19,7,12.301
5553,8,19,8,31.253
5554,8,19,9,24.627
5555,8,19,10,32.631
5556,8,19,11,37.518
5557,8,19,12,34.069
5558,8,19,13,61.551
5559,8,19,14,39.709
5560,8,19,15,22.515
5561,8,19,16,23.131
5562,8,19,17,10.089
5563,8,19,18,3.372
5564,8,19,19,0.000
5565,8,19,20,0.000
5566,8,19,21,0.000
5567,8,19,22,0.000
5568,8,19,23,0.000
5569,8,20,0,0.000
5570,8,20,1,0.000
5571,8,20,2,0.000
5572,8,20,3,0.000
5573,8,20,4,0.000
5574,8,20,5,0.000
5575,8,20,6,3.275
5576,8,20,7,14.224
5577,8,20,8,30.900
5578,8,20,9,28.610
5579,8,20,10,25.159
5580,8,20,11,38.905
5581,8,20,12,37.064
5582,8,20,13,37.620
5583,8,20,14,29.906
5584,8,20,15,36.175
5585,8,20,16,21.965
5586,8,20,17,16.202
5587,8,20,18,4.606
5588,8,20,19,0.000
5589,8,20,20,0.000
5590,8,20,21,0.000
5591,8,20,22,0.000
5592,8,20,23,0.000
5593,8,21,0,0.000
5594,8,21,1,0.000
5595,8,21,2,0.000
5596,8,21,3,0.000
5597,8,21,4,0.000
5598,8,21,5,0.000
5599,8,21,6,1.988
5600,8,21,7,6.185
5601,8,21,8,17.266
5602,8,21,9,16.082
5603,8,21,10,18.092
5604,8,21,11,45.924
5605,8,21,12,18.396
5606,8,21,13,44.824
5607,8,21,14,44.290
5608,8,21,15,29.679
5609,8,21,16,12.175
5610,8,21,17,14.556
5611,8,21,18,2.834
5612,8,21,19,0.000
5613,8,21,20,0.000
5614,8,21,21,0.000
5615,8,21,22,0.000
5616,8,21,23,0.000
5617,8,22,0,0.000
5618,8,22,1,0.000
5619,8,22,2,0.000
5620,8,22,3,0.000
5621,8,22,4,0.000
5622,8,22,5,0.000
5623,8,22,6,3.425
5624,8,22,7,16.310
5625,8,22,8,27.001
5626,8,22,9,34.364
5627,8,22,10,36.922
5628,8,22,11,53.448
5629,8,22,12,45.078
5630,8,22,13,56.521
5631,8,22,14,40.496
5632,8,22,15,32.034
5633,8,22,16,28.666
5634,8,22,17,12.695
5635,8,22,18,4.630
5636,8,22,19,0.000
5637,8,22,20,0.000
5638,8,22,21,0.000
5639,8,22,22,0.000
5640,8,22,23,0.000
5641,8,23,0,0.000
5642,8,23,1,0.000
5643,8,23,2,0.000
5644,8,23,3,0.000
5645,8,23,4,0.000
5646,8,23,5,0.000
5647,8,23,6,3.981
5648,8,23,7,15.672
5649,8,23,8,37.690
5650,8,23,9,45.852
5651,8,23,10,56.487
5652,8,23,11,58.235
5653,8,23,12,71.568
5654,8,23,13,62.634
5655,8,23,14,70.503
5656,8,23,15,45.148
5657,8,23,16,29.351
5658,8,23,17,14.113
5659,8,23,18,3.658
5660,8,23,19,0.000
5661,8,23,20,0.000
5662,8,23,21,0.000
5663,8,23,22,0.000
5664,8,23,23,0.000
5665,8,24,0,0.000
5666,8,24,1,0.000
5667,8,24,2,0.000
5668,8,24,3,0.000
5669,8,24,4,0.000
5670,8,24,5,0.000
5671,8,24,6,4.306
5672,8,24,7,24.182
5673,8,24,8,44.187
5674,8,24,9,69.335
5675,8,24,10,74.275
5676,8,24,11,62.799
5677,8,24,12,67.471
5678,8,24,13,65.190
5679,8,24,14,48.326
5680,8,24,15,47.739
5681,8,24,16,35.283
5682,8,24,17,13.870
5683,8,24,18,4.115
5684,8,24,19,0.000
5685,8,24,20,0.000
5686,8,24,21,0.000
5687,8,24,22,0.000
5688,8,24,23,0.000
5689,8,25,0,0.000
5690,8,25,1,0.000
5691,8,25,2,0.000
5692,8,25,3,0.000
5693,8,25,4,0.000
5694,8,25,5,0.000
5695,8,25,6,2.031
5696,8,25,7,12.468
5697,8,25,8,24.312
5698,8,25,9,40.865
5699,8,25,10,52.875
5700,8,25,11,62.056
5701,8,25,12,61.665
5702,8,25,13,54.919
5703,8,25,14,61.459
5704,8,25,15,44.639
5705,8,25,16,30.267
5706,8,25,17,18.901
5707,8,25,18,2.969
5708,8,25,19,0.000
5709,8,25,20,0.000
5710,8,25,21,0.000
5711,8,25,22,0.000
5712,8,25,23,0.000
5713,8,26,0,0.000
5714,8,26,1,0.000
5715,8,26,2,0.000
5716,8,26,3,0.000
5717,8,26,4,0.000
5718,8,26,5,0.000
5719,8,26,6,3.295
5720,8,26,7,20.244
5721,8,26,8,36.704
5722,8,26,9,46.807
5723,8,26,10,47.957
5724,8,26,11,59.858
5725,8,26,12,57.710
5726,8,26,13,49.785
5727,8,26,14,37.269
5728,8,26,15,37.571
5729,8,26,16,31.221
5730,8,26,17,16.139
5731,8,26,18,3.280
5732,8,26,19,0.000
5733,8,26,20,0.000
5734,8,26,21,0.000
5735,8,26,22,0.000
5736,8,26,23,0.000
5737,8,27,0,0.000
5738,8,27,1,0.000
5739,8,27,2,0.000
5740,8,27,3,0.000
5741,8,27,4,0.000
5742,8,27,5,0.000
5743,8,27,6,3.640
5744,8,27,7,10.184
5745,8,27,8,25.427
5746,8,27,9,24.394
5747,8,27,10,33.511
5748,8,27,11,24.886
5749,8,27,12,49.040
5750,8,27,13,67.377
5751,8,27,14,38.941
5752,8,27,15,46.161
5753,8,27,16,27.297
5754,8,27,17,11.440
5755,8,27,18,2.728
5756,8,27,19,0.000
5757,8,27,20,0.000
5758,8,27,21,0.000
5759,8,27,22,0.000
5760,8,27,23,0.000
5761,8,28,0,0.000
5762,8,28,1,0.000
5763,8,28,2,0.000
5764,8,28,3,0.000
5765,8,28,4,0.000
5766,8,28,5,0.000
5767,8,28,6,3.522
5768,8,28,7,11.937
5769,8,28,8,23.546
5770,8,28,9,29.846
5771,8,28,10,25.100
5772,8,28,11,36.748
5773,8,28,12,38.151
5774,8,28,13,55.920
5775,8,28,14,38.007
5776,8,28,15,37.763
5777,8,28,16,26.594
5778,8,28,17,14.108
5779,8,28,18,1.921
5780,8,28,19,0.000
5781,8,28,20,0.000
5782,8,28,21,0.000
5783,8,28,22,0.000
5784,8,28,23,0.000
5785,8,29,0,0.000
5786,8,29,1,0.000
5787,8,29,2,0.000
5788,8,29,3,0.000
5789,8,29,4,0.000
5790,8,29,5,0.000
5791,8,29,6,3.085
5792,8,29,7,10.356
5793,8,29,8,20.494
5794,8,29,9,31.915
5795,8,29,10,45.977
5796,8,29,11,37.666
5797,8,29,12,48.187
5798,8,29,13,42.637
5799,8,29,14,40.410
5800,8,29,15,34.688
5801,8,29,16,33.785
5802,8,29,17,15.257
5803,8,29,18,2.301
5804,8,29,19,0.000
5805,8,29,20,0.000
5806,8,29,21,0.000
5807,8,29,22,0.000
5808,8,29,23,0.000
5809,8,30,0,0.000
5810,8,30,1,0.000
5811,8,30,2,0.000
5812,8,30,3,0.000
5813,8,30,4,0.000
5814,8,30,5,0.000
5815,8,30,6,3.268
5816,8,30,7,13.696
5817,8,30,8,22.160
5818,8,30,9,27.535
5819,8,30,10,35.793
5820,8,30,11,45.530
5821,8,30,12,55.725
5822,8,30,13,59.174
5823,8,30,14,37.970
5824,8,30,15,37.684
5825,8,30,16,31.734
5826,8,30,17,15.123
5827,8,30,18,2.656
5828,8,30,19,0.000
5829,8,30,20,0.000
5830,8,30,21,0.000
5831,8,30,22,0.000
5832,8,30,23,0.000
5833,8,31,0,0.000
5834,8,31,1,0.000
5835,8,31,2,0.000
5836,8,31,3,0.000
5837,8,31,4,0.000
5838,8,31,5,0.000
5839,8,31,6,3.385
5840,8,31,7,19.481
5841,8,31,8,39.266
5842,8,31,9,66.076
5843,8,31,10,53.702
5844,8,31,11,47.121
5845,8,31,12,53.499
5846,8,31,13,77.803
5847,8,31,14,26.598
5848,8,31,15,36.091
5849,8,31,16,38.958
5850,8,31,17,12.552
5851,8,31,18,1.978
5852,8,31,19,0.000
5853,8,31,20,0.000
5854,8,31,21,0.000
5855,8,31,22,0.000
5856,8,31,23,0.000
5857,9,1,0,0.000
5858,9,1,1,0.000
5859,9,1,2,0.000
5860,9,1,3,0.000
5861,9,1,4,0.000
5862,9,1,5,0.000
5863,9,1,6,2.225
5864,9,1,7,14.449
5865,9,1,8,39.547
5866,9,1,9,51.467
5867,9,1,10,67.624
5868,9,1,11,47.853
5869,9,1,12,57.756
5870,9,1,13,60.399
5871,9,1,14,49.391
5872,9,1,15,32.374
5873,9,1,16,27.068
5874,9,1,17,10.068
5875,9,1,18,1.750
5876,9,1,19,0.000
5877,9,1,20,0.000
5878,9,1,21,0.000
5879,9,1,22,0.000
5880,9,1,23,0.000
5881,9,2,0,0.000
5882,9,2,1,0.000
5883,9,2,2,0.000
5884,9,2,3,0.000
5885,9,2,4,0.000
5886,9,2,5,0.000
5887,9,2,6,2.412
5888,9,2,7,14.817
5889,9,2,8,22.816
5890,9,2,9,45.641
5891,9,2,10,21.114
5892,9,2,11,23.482
5893,9,2,12,16.439
5894,9,2,13,19.640
5895,9,2,14,13.580
5896,9,2,15,17.932
5897,9,2,16,9.579
5898,9,2,17,6.065
5899,9,2,18,1.110
5900,9,2,19,0.000
5901,9,2,20,0.000
5902,9,2,21,0.000
5903,9,2,22,0.000
5904,9,2,23,0.000
5905,9,3,0,0.000
5906,9,3,1,0.000
5907,9,3,2,0.000
5908,9,3,3,0.000
5909,9,3,4,0.000
5910,9,3,5,0.000
5911,9,3,6,1.359
5912,9,3,7,10.602
5913,9,3,8,30.264
5914,9,3,9,42.618
5915,9,3,10,31.229
5916,9,3,11,50.384
5917,9,3,12,54.513
5918,9,3,13,21.405
5919,9,3,14,23.964
5920,9,3,15,22.060
5921,9,3,16,18.676
5922,9,3,17,8.369
5923,9,3,18,1.285
5924,9,3,19,0.000
5925,9,3,20,0.000
5926,9,3,21,0.000
5927,9,3,22,0.000
5928,9,3,23,0.000
5929,9,4,0,0.000
5930,9,4,1,0.000
5931,9,4,2,0.000
5932,9,4,3,0.000
5933,9,4,4,0.000
5934,9,4,5,0.000
5935,9,4,6,2.237
5936,9,4,7,15.718
5937,9,4,8,37.336
5938,9,4,9,55.221
5939,9,4,10,51.572
5940,9,4,11,52.268
5941,9,4,12,54.314
5942,9,4,13,39.510
5943,9,4,14,28.794
5944,9,4,15,35.085
5945,9,4,16,22.487
5946,9,4,17,15.772
5947,9,4,18,1.459
5948,9,4,19,0.000
5949,9,4,20,0.000
5950,9,4,21,0.000
5951,9,4,22,0.000
5952,9,4,23,0.000
5953,9,5,0,0.000
5954,9,5,1,0.000
5955,9,5,2,0.000
5956,9,5,3,0.000
5957,9,5,4,0.000
5958,9,5,5,0.000
5959,9,5,6,1.855
5960,9,5,7,7.703
5961,9,5,8,28.311
5962,9,5,9,26.091
5963,9,5,10,28.796
5964,9,5,11,38.299
5965,9,5,12,53.792
5966,9,5,13,56.955
5967,9,5,14,51.393
5968,9,5,15,37.179
5969,9,5,16,20.087
5970,9,5,17,12.650
5971,9,5,18,1.319
5972,9,5,19,0.000
5973,9,5,20,0.000
5974,9,5,21,0.000
5975,9,5,22,0.000
5976,9,5,23,0.000
5977,9,6,0,0.000
5978,9,6,1,0.000
5979,9,6,2,0.000
5980,9,6,3,0.000
5981,9,6,4,0.000
5982,9,6,5,0.000
5983,9,6,6,1.813
5984,9,6,7,13.556
5985,9,6,8,25.883
5986,9,6,9,48.190
5987,9,6,10,37.517
5988,9,6,11,36.056
5989,9,6,12,47.694
5990,9,6,13,50.620
5991,9,6,14,48.155
5992,9,6,15,41.995
5993,9,6,16,30.335
5994,9,6,17,12.111
5995,9,6,18,0.822
5996,9,6,19,0.000
5997,9,6,20,0.000
5998,9,6,21,0.000
5999,9,6,22,0.000
6000,9,6,23,0.000
6001,9,7,0,0.000
6002,9,7,1,0.000
6003,9,7,2,0.000
6004,9,7,3,0.000
6005,9,7,4,0.000
6006,9,7,5,0.000
6007,9,7,6,1.102
6008,9,7,7,12.764
6009,9,7,8,30.803
6010,9,7,9,51.861
6011,9,7,10,65.175
6012,9,7,11,55.007
6013,9,7,12,48.150
6014,9,7,13,54.628
6015,9,7,14,53.314
6016,9,7,15,48.797
6017,9,7,16,31.134
6018,9,7,17,12.372
6019,9,7,18,1.020
6020,9,7,19,0.000
6021,9,7,20,0.000
6022,9,7,21,0.000
6023,9,7,22,0.000
6024,9,7,23,0.000
6025,9,8,0,0.000
6026,9,8,1,0.000
6027,9,8,2,0.000
6028,9,8,3,0.000
6029,9,8,4,0.000
6030,9,8,5,0.000
6031,9,8,6,1.234
6032,9,8,7,6.572
6033,9,8,8,15.455
6034,9,8,9,9.115
6035,9,8,10,17.938
6036,9,8,11,34.852
6037,9,8,12,14.057
6038,9,8,13,15.822
6039,9,8,14,16.642
6040,9,8,15,17.617
6041,9,8,16,22.452
6042,9,8,17,10.516
6043,9,8,18,0.854
6044,9,8,19,0.000
6045,9,8,20,0.000
6046,9,8,21,0.000
6047,9,8,22,0.000
6048,9,8,23,0.000
6049,9,9,0,0.000
6050,9,9,1,0.000
6051,9,9,2,0.000
6052,9,9,3,0.000
6053,9,9,4,0.000
6054,9,9,5,0.000
6055,9,9,6,1.202
6056,9,9,7,14.086
6057,9,9,8,28.546
6058,9,9,9,28.519
6059,9,9,10,28.402
6060,9,9,11,45.505
6061,9,9,12,39.767
6062,9,9,13,43.270
6063,9,9,14,39.955
6064,9,9,15,41.039
6065,9,9,16,32.276
6066,9,9,17,13.659
6067,9,9,18,0.540
6068,9,9,19,0.000
6069,9,9,20,0.000
6070,9,9,21,0.000
6071,9,9,22,0.000
6072,9,9,23,0.000
6073,9,10,0,0.000
6074,9,10,1,0.000
6075,9,10,2,0.000
6076,9,10,3,0.000
6077,9,10,4,0.000
6078,9,10,5,0.000
6079,9,10,6,0.902
6080,9,10,7,8.390
6081,9,10,8,20.967
6082,9,10,9,29.436
6083,9,10,10,55.937
6084,9,10,11,67.350
6085,9,10,12,54.231
6086,9,10,13,51.937
6087,9,10,14,57.158
6088,9,10,15,55.726
6089,9,10,16,30.027
6090,9,10,17,12.616
6091,9,10,18,0.429
6092,9,10,19,0.000
6093,9,10,20,0.000
6094,9,10,21,0.000
6095,9,10,22,0.000
6096,9,10,23,0.000
6097,9,11,0,0.000
6098,9,11,1,0.000
6099,9,11,2,0.000
6100,9,11,3,0.000
6101,9,11,4,0.000
6102,9,11,5,0.000
6103,9,11,6,0.861
6104,9,11,7,9.238
6105,9,11,8,16.134
6106,9,11,9,21.176
6107,9,11,10,44.684
6108,9,11,11,47.597
6109,9,11,12,29.063
6110,9,11,13,30.273
6111,9,11,14,32.246
6112,9,11,15,31.245
6113,9,11,16,19.612
6114,9,11,17,13.347
6115,9,11,18,0.266
6116,9,11,19,0.000
6117,9,11,20,0.000
6118,9,11,21,0.000
6119,9,11,22,0.000
6120,9,11,23,0.000
6121,9,12,0,0.000
6122,9,12,1,0.000
6123,9,12,2,0.000
6124,9,12,3,0.000
6125,9,12,4,0.000
6126,9,12,5,0.000
6127,9,12,6,1.263
6128,9,12,7,22.377
6129,9,12,8,40.992
6130,9,12,9,49.007
6131,9,12,10,55.073
6132,9,12,11,46.338
6133,9,12,12,63.175
6134,9,12,13,37.626
6135,9,12,14,44.030
6136,9,12,15,44.389
6137,9,12,16,30.453
6138,9,12,17,11.586
6139,9,12,18,0.173
6140,9,12,19,0.000
6141,9,12,20,0.000
6142,9,12,21,0.000
6143,9,12,22,0.000
6144,9,12,23,0.000
6145,9,13,0,0.000
6146,9,13,1,0.000
6147,9,13,2,0.000
6148,9,13,3,0.000
6149,9,13,4,0.000
6150,9,13,5,0.000
6151,9,13,6,0.987
6152,9,13,7,9.468
6153,9,13,8,32.527
6154,9,13,9,45.973
6155,9,13,10,41.247
6156,9,13,11,37.885
6157,9,13,12,44.684
6158,9,13,13,41.255
6159,9,13,14,45.475
6160,9,13,15,42.603
6161,9,13,16,20.420
6162,9,13,17,7.698
6163,9,13,18,0.000
6164,9,13,19,0.000
6165,9,13,20,0.000
6166,9,13,21,0.000
6167,9,13,22,0.000
6168,9,13,23,0.000
6169,9,14,0,0.000
6170,9,14,1,0.000
6171,9,14,2,0.000
6172,9,14,3,0.000
6173,9,14,4,0.000
6174,9,14,5,0.000
6175,9,14,6,0.736
6176,9,14,7,7.761
6177,9,14,8,20.451
6178,9,14,9,25.827
6179,9,14,10,31.419
6180,9,14,11,41.637
6181,9,14,12,18.078
6182,9,14,13,34.452
6183,9,14,14,27.208
6184,9,14,15,25.173
6185,9,14,16,13.610
6186,9,14,17,5.895
6187,9,14,18,0.000
6188,9,14,19,0.000
6189,9,14,20,0.000
6190,9,14,21,0.000
6191,9,14,22,0.000
6192,9,14,23,0.000
6193,9,15,0,0.000
6194,9,15,1,0.000
6195,9,15,2,0.000
6196,9,15,3,0.000
6197,9,15,4,0.000
6198,9,15,5,0.000
6199,9,15,6,0.517
6200,9,15,7,12.832
6201,9,15,8,20.809
6202,9,15,9,26.311
6203,9,15,10,41.718
6204,9,15,11,33.974
6205,9,15,12,35.165
6206,9,15,13,38.500
6207,9,15,14,32.739
6208,9,15,15,40.048
6209,9,15,16,24.646
6210,9,15,17,11.116
6211,9,15,18,0.000
6212,9,15,19,0.000
6213,9,15,20,0.000
6214,9,15,21,0.000
6215,9,15,22,0.000
6216,9,15,23,0.000
6217,9,16,0,0.000
6218,9,16,1,0.000
6219,9,16,2,0.000
6220,9,16,3,0.000
6221,9,16,4,0.000
6222,9,16,5,0.000
6223,9,16,6,0.525
6224,9,16,7,11.705
6225,9,16,8,21.486
6226,9,16,9,36.524
6227,9,16,10,53.051
6228,9,16,11,64.377
6229,9,16,12,48.775
6230,9,16,13,36.984
6231,9,16,14,41.155
6232,9,16,15,45.294
6233,9,16,16,21.749
6234,9,16,17,9.685
6235,9,16,18,0.000
6236,9,16,19,0.000
6237,9,16,20,0.000
6238,9,16,21,0.000
6239,9,16,22,0.000
6240,9,16,23,0.000
6241,9,17,0,0.000
6242,9,17,1,0.000
6243,9,17,2,0.000
6244,9,17,3,0.000
6245,9,17,4,0.000
6246,9,17,5,0.000
6247,9,17,6,0.401
6248,9,17,7,6.679
6249,9,17,8,18.317
6250,9,17,9,30.605
6251,9,17,10,44.185
6252,9,17,11,64.008
6253,9,17,12,37.946
6254,9,17,13,28.835
6255,9,17,14,42.835
6256,9,17,15,35.431
6257,9,17,16,18.144
6258,9,17,17,7.909
6259,9,17,18,0.000
6260,9,17,19,0.000
6261,9,17,20,0.000
6262,9,17,21,0.000
6263,9,17,22,0.000
6264,9,17,23,0.000
6265,9,18,0,0.000
6266,9,18,1,0.000
6267,9,18,2,0.000
6268,9,18,3,0.000
6269,9,18,4,0.000
6270,9,18,5,0.000
6271,9,18,6,0.145
6272,9,18,7,12.839
6273,9,18,8,25.385
6274,9,18,9,32.672
6275,9,18,10,50.622
6276,9,18,11,54.254
6277,9,18,12,65.283
6278,9,18,13,72.797
6279,9,18,14,71.177
6280,9,18,15,54.769
6281,9,18,16,36.920
6282,9,18,17,10.885
6283,9,18,18,0.000
6284,9,18,19,0.000
6285,9,18,20,0.000
6286,9,18,21,0.000
6287,9,18,22,0.000
6288,9,18,23,0.000
6289,9,19,0,0.000
6290,9,19,1,0.000
6291,9,19,2,0.000
6292,9,19,3,0.000
6293,9,19,4,0.000
6294,9,19,5,0.000
6295,9,19,6,0.295
6296,9,19,7,12.571
6297,9,19,8,32.127
6298,9,19,9,51.023
6299,9,19,10,42.802
6300,9,19,11,47.981
6301,9,19,12,48.126
6302,9,19,13,40.210
6303,9,19,14,35.866
6304,9,19,15,21.949
6305,9,19,16,15.589
6306,9,19,17,5.304
6307,9,19,18,0.000
6308,9,19,19,0.000
6309,9,19,20,0.000
6310,9,19,21,0.000
6311,9,19,22,0.000
6312,9,19,23,0.000
6313,9,20,0,0.000
6314,9,20,1,0.000
6315,9,20,2,0.000
6316,9,20,3,0.000
6317,9,20,4,0.000
6318,9,20,5,0.000
6319,9,20,6,0.000
6320,9,20,7,9.693
6321,9,20,8,30.104
6322,9,20,9,23.526
6323,9,20,10,31.381
6324,9,20,11,34.564
6325,9,20,12,31.526
6326,9,20,13,37.982
6327,9,20,14,39.367
6328,9,20,15,33.422
6329,9,20,16,31.806
6330,9,20,17,7.532
6331,9,20,18,0.000
6332,9,20,19,0.000
6333,9,20,20,0.000
6334,9,20,21,0.000
6335,9,20,22,0.000
6336,9,20,23,0.000
6337,9,21,0,0.000
6338,9,21,1,0.000
6339,9,21,2,0.000
6340,9,21,3,0.000
6341,9,21,4,0.000
6342,9,21,5,0.000
6343,9,21,6,0.000
6344,9,21,7,9.702
6345,9,21,8,21.664
6346,9,21,9,34.592
6347,9,21,10,50.481
6348,9,21,11,20.138
6349,9,21,12,20.944
6350,9,21,13,24.506
6351,9,21,14,22.048
6352,9,21,15,35.616
6353,9,21,16,14.546
6354,9,21,17,5.930
6355,9,21,18,0.000
6356,9,21,19,0.000
6357,9,21,20,0.000
6358,9,21,21,0.000
6359,9,21,22,0.000
6360,9,21,23,0.000
6361,9,22,0,0.000
6362,9,22,1,0.000
6363,9,22,2,0.000
6364,9,22,3,0.000
6365,9,22,4,0.000
6366,9,22,5,0.000
6367,9,22,6,0.000
6368,9,22,7,11.582
6369,9,22,8,29.173
6370,9,22,9,34.331
6371,9,22,10,50.047
6372,9,22,11,72.072
6373,9,22,12,38.978
6374,9,22,13,40.526
6375,9,22,14,30.711
6376,9,22,15,19.870
6377,9,22,16,19.455
6378,9,22,17,4.801
6379,9,22,18,0.000
6380,9,22,19,0.000
6381,9,22,20,0.000
6382,9,22,21,0.000
6383,9,22,22,0.000
6384,9,22,23,0.000
6385,9,23,0,0.000
6386,9,23,1,0.000
6387,9,23,2,0.000
6388,9,23,3,0.000
6389,9,23,4,0.000
6390,9,23,5,0.000
6391,9,23,6,0.000
6392,9,23,7,10.764
6393,9,23,8,27.823
6394,9,23,9,29.457
6395,9,23,10,46.311
6396,9,23,11,49.322
6397,9,23,12,29.283
6398,9,23,13,32.096
6399,9,23,14,37.516
6400,9,23,15,29.996
6401,9,23,16,12.702
6402,9,23,17,4.644
6403,9,23,18,0.000
6404,9,23,19,0.000
6405,9,23,20,0.000
6406,9,23,21,0.000
6407,9,23,22,0.000
6408,9,23,23,0.000
6409,9,24,0,0.000
6410,9,24,1,0.000
6411,9,24,2,0.000
6412,9,24,3,0.000
6413,9,24,4,0.000
6414,9,24,5,0.000
6415,9,24,6,0.000
6416,9,24,7,8.496
6417,9,24,8,24.817
6418,9,24,9,38.136
6419,9,24,10,48.443
6420,9,24,11,40.502
6421,9,24,12,42.893
6422,9,24,13,43.613
6423,9,24,14,44.154
6424,9,24,15,43.509
6425,9,24,16,29.103
6426,9,24,17,5.323
6427,9,24,18,0.000
6428,9,24,19,0.000
6429,9,24,20,0.000
6430,9,24,21,0.000
6431,9,24,22,0.000
6432,9,24,23,0.000
6433,9,25,0,0.000
6434,9,25,1,0.000
6435,9,25,2,0.000
6436,9,25,3,0.000
6437,9,25,4,0.000
6438,9,25,5,0.000
6439,9,25,6,0.000
6440,9,25,7,13.188
6441,9,25,8,33.564
6442,9,25,9,31.284
6443,9,25,10,58.624
6444,9,25,11,48.921
6445,9,25,12,45.014
6446,9,25,13,46.516
6447,9,25,14,30.375
6448,9,25,15,43.110
6449,9,25,16,18.144
6450,9,25,17,4.702
6451,9,25,18,0.000
6452,9,25,19,0.000
6453,9,25,20,0.000
6454,9,25,21,0.000
6455,9,25,22,0.000
6456,9,25,23,0.000
6457,9,26,0,0.000
6458,9,26,1,0.000
6459,9,26,2,0.000
6460,9,26,3,0.000
6461,9,26,4,0.000
6462,9,26,5,0.000
6463,9,26,6,0.000
6464,9,26,7,8.044
6465,9,26,8,18.435
6466,9,26,9,24.230
6467,9,26,10,51.623
6468,9,26,11,71.819
6469,9,26,12,59.133
6470,9,26,13,54.530
6471,9,26,14,52.731
6472,9,26,15,36.049
6473,9,26,16,19.642
6474,9,26,17,4.183
6475,9,26,18,0.000
6476,9,26,19,0.000
6477,9,26,20,0.000
6478,9,26,21,0.000
6479,9,26,22,0.000
6480,9,26,23,0.000
6481,9,27,0,0.000
6482,9,27,1,0.000
6483,9,27,2,0.000
6484,9,27,3,0.000
6485,9,27,4,0.000
6486,9,27,5,0.000
6487,9,27,6,0.000
6488,9,27,7,11.690
6489,9,27,8,35.077
6490,9,27,9,42.510
6491,9,27,10,50.521
6492,9,27,11,51.372
6493,9,27,12,65.805
6494,9,27,13,66.864
6495,9,27,14,67.777
6496,9,27,15,47.031
6497,9,27,16,24.750
6498,9,27,17,4.442
6499,9,27,18,0.000
6500,9,27,19,0.000
6501,9,27,20,0.000
6502,9,27,21,0.000
6503,9,27,22,0.000
6504,9,27,23,0.000
6505,9,28,0,0.000
6506,9,28,1,0.000
6507,9,28,2,0.000
6508,9,28,3,0.000
6509,9,28,4,0.000
6510,9,28,5,0.000
6511,9,28,6,0.000
6512,9,28,7,6.042
6513,9,28,8,23.021
